1931,152,Eevee,,m,36,1,49,0.667934,4000,3,76000,84,5,8,13,1422,501,238,205,163,Glaceon,,2,7,,0,0,0,0,4/25/2020,1422,25,,,,,,,,,,,,,,,,
1931,152,Eevee,,m,36,1,49,0.667934,4000,3,76000,84,5,8,13,1422,782,203,205,216,Sylveon,,2,8,,0,0,0,0,4/25/2020,1422,25,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,152,104,114,146,Eevee,,1,1,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,153,205,161,277,Vaporeon,,2,1,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,154,232,182,163,Jolteon,,2,2,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,155,246,179,163,Flareon,,2,3,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,216,261,175,163,Espeon,,2,4,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,217,126,240,216,Umbreon,,2,5,,0,0,5,2500,0000-00-00,4096,20,24.5,1496,152,2389.3656,2318,43.394,27500,25,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,500,216,219,163,Leafeon,,2,6,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,501,238,205,163,Glaceon,,2,7,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
1983,152,Eevee,,m,36,1,39,0.5974,2500,2,45000,56,15,15,15,4096,782,203,205,216,Sylveon,,2,8,,0,0,5,2500,0000-00-00,4096,20,,,,,,,,,,,,,,,,
712,154,Jolteon,,m,36,2,38,0.589887907,2500,2,42500,54,8,4,10,2123,154,232,182,163,Jolteon,,2,2,,0,0,5,0,4/29/2020,2123,19.5,19.5,1498,102,1584.3722,630,84.64,0,0,35,2496,131,3391.69,2073,49.402,139500,132
714,153,Vaporeon,,m,36,2,34,0.558830586,2200,2,33400,46,6,14,15,1776,153,205,161,277,Vaporeon,,2,1,,0,0,5,0,4/23/2020,1776,17.5,17.5,1489,163,1879.6505,197,95.214,0,0,29,2468,210,4012.86,1079,73.675,76600,68
941,216,Espeon,,m,36,2,34,0.558830586,2200,2,33400,46,9,8,10,2443,216,261,175,163,Espeon,,2,4,,0,0,5,0,4/27/2020,2443,17.5,17.5,1500,96,1481.3278,571,86.056,0,0,29,2486,124,3170.89,1612,60.659,76600,68
1106,501,Glaceon,,m,36,2,56,0.713169109,4500,4,105500,110,10,13,15,2784,501,238,205,163,Glaceon,,2,7,,0,0,5,0,4/26/2020,2784,28.5,,,,,,,,,,,,,,,,
1107,154,Jolteon,,m,36,2,59,0.7317,5000,4,120000,122,4,15,14,1279,154,232,182,163,Jolteon,,2,2,,0,0,0,0,4/24/2020,1279,30,,,,,,,,,,,,,,,,
1271,153,Vaporeon,,f,36,2,29,0.51739395,1900,2,23600,36,14,13,13,3806,153,205,161,277,Vaporeon,,2,1,,0,0,3,0,4/29/2020,3806,15,17,1492,159,1838.0751,1341,67.253,7600,8,28,2458,204,3884.49,3659,10.672,77400,70
1272,501,Glaceon,,m,36,2,31,0.5343543,1900,2,27400,40,8,13,10,2267,501,238,205,163,Glaceon,,2,7,,0,0,0,1900,4/26/2020,2267,16,17.5,1491,96,1607.8051,624,84.762,6000,6,29,2472,124,3441.52,1872,54.31,82600,74
1273,501,Glaceon,,m,36,2,63,0.74378943,6000,6,142000,142,13,14,9,3562,501,238,205,163,Glaceon,,2,7,,0,0,0,6000,4/26/2020,3562,32,,,,,,,,,,,,,,,,
1274,500,Leafeon,,m,36,2,37,0.5822789,2500,2,40000,52,12,7,2,3187,500,216,219,163,Leafeon,,2,6,,0,0,5,0,5/29/2020,3187,19,19,1492,96,1677.2367,2263,44.689,0,0,33.5,2494,124,3620.3,3385,17.314,121000,110
1275,500,Leafeon,,m,36,2,37,0.5822789,2500,2,40000,52,7,11,7,1976,500,216,219,163,Leafeon,,2,6,,0,0,5,0,5/5/2020,1976,19,19,1495,98,1704.1722,979,76.093,0,0,33.5,2498,127,3690.82,1488,63.639,121000,110
1276,500,Leafeon,,m,36,2,36,0.574569133,2200,2,37800,50,14,8,9,3722,500,216,219,163,Leafeon,,2,6,,0,0,5,0,4/26/2020,3722,18.5,18.5,1500,98,1689.1598,1676,59.023,0,0,31.5,2493,127,3638.69,2967,27.57,98200,86
1277,217,Umbreon,,m,36,2,49,0.667934,4000,3,76000,84,15,9,12,3997,217,126,240,216,Umbreon,,2,5,,0,0,5,4000,4/28/2020,3997,25,25,1498,152,2380.9307,2554,37.656,0,0,,,,,,,,
1282,155,Flareon,,m,36,2,37,0.5822789,2500,2,40000,52,5,6,10,1387,155,246,179,163,Flareon,,2,3,,0,0,1,2500,4/23/2020,1387,19,,,,,,,,,,,,,,,,
1910,153,Vaporeon,,m,36,2,31,0.5343543,1900,2,27400,40,9,8,15,2448,153,205,161,277,Vaporeon,,2,1,,0,0,0,1900,4/24/2020,2448,16,17.5,1484,163,1840.935,1224,70.134,6000,6,29,2460,210,3930.62,2890,29.426,82600,74
1914,153,Vaporeon,,m,36,2,33,0.5507927,2200,2,31200,44,13,10,10,3499,153,205,161,277,Vaporeon,,2,1,,0,0,5,2200,4/24/2020,3499,17,17,1465,158,1786.8841,3461,15.482,0,0,29,2499,206,3974.4,1926,52.991,78800,70
1915,155,Flareon,,m,36,2,35,0.5667545,2200,2,35600,48,11,4,11,2892,155,246,179,163,Flareon,,2,3,,0,0,5,2200,4/6/2020,2892,18,18,1473,98,1480.5698,3259,20.415,0,0,31,2496,128,3276.7,2148,47.57,94400,82
1918,154,Jolteon,,m,36,2,39,0.5974,2500,2,45000,56,0,6,8,105,154,232,182,163,Jolteon,,2,2,,0,0,5,2500,4/23/2020,105,20,20,1484,102,1587.7489,517,87.375,0,0,37,2486,132,3441.86,660,83.883,169000,170
1921,153,Vaporeon,,m,36,2,39,0.5974,2500,2,45000,56,10,14,12,2797,153,205,161,277,Vaporeon,,2,1,,0,0,0,2500,3/19/2020,2797,20,,,,,,,,,,,,,,,,
1922,153,Vaporeon,,m,36,2,39,0.5974,2500,2,45000,56,15,15,11,4092,153,205,161,277,Vaporeon,,2,1,,0,0,0,2500,4/14/2020,4092,20,,,,,,,,,,,,,,,,
1923,153,Vaporeon,,m,36,2,41,0.6121573,3000,3,50000,60,15,6,7,3944,153,205,161,277,Vaporeon,,2,1,,0,0,0,3000,4/14/2020,3944,21,,,,,,,,,,,,,,,,
1925,154,Jolteon,,m,36,2,51,0.6811649,4000,4,84000,90,6,12,9,1738,154,232,182,163,Jolteon,,2,2,,0,0,0,4000,4/19/2020,1738,26,,,,,,,,,,,,,,,,
137,95,Magnemite,,,37,1,37,0.5822789,2500,2,40000,52,2,15,6,759,95,165,121,93,Magnemite,,1,1,,0,0,0,2500,11/21/2020,759,19,,,,,,,,,,,,,,,,
137,95,Magnemite,,,37,1,37,0.5822789,2500,2,40000,52,2,15,6,759,96,223,169,137,Magneton,,2,1,,0,0,0,2500,11/21/2020,759,19,23,1497,91,1546.3086,144,96.508,22000,20,,,,,,,,
137,95,Magnemite,,,37,1,37,0.5822789,2500,2,40000,52,2,15,6,759,492,238,205,172,Magnezone,,3,1,,0,0,0,2500,11/21/2020,759,19,,,,,,,,,,,,,,,,
384,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,5,11,0,1457,95,165,121,93,Magnemite,,1,1,,0,0,1,0,9/7/2020,1457,22,,,,,,,,,,,,,,,,
384,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,5,11,0,1457,96,223,169,137,Magneton,,2,1,,0,0,1,0,9/7/2020,1457,22,23,1469,87,1465.4969,3590,12.357,6000,6,,,,,,,,
384,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,5,11,0,1457,492,238,205,172,Magnezone,,3,1,,0,0,1,0,9/7/2020,1457,22,,,,,,,,,,,,,,,,
393,95,Magnemite,,,37,1,53,0.69414365,4500,4,92000,98,7,8,15,1936,95,165,121,93,Magnemite,,1,1,,0,0,2,0,9/6/2020,1936,27,,,,,,,,,,,,,,,,
393,95,Magnemite,,,37,1,53,0.69414365,4500,4,92000,98,7,8,15,1936,96,223,169,137,Magneton,,2,1,,0,0,2,0,9/6/2020,1936,27,,,,,,,,,,,,,,,,
393,95,Magnemite,,,37,1,53,0.69414365,4500,4,92000,98,7,8,15,1936,492,238,205,172,Magnezone,,3,1,,0,0,2,0,9/6/2020,1936,27,,,,,,,,,,,,,,,,
409,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,3,4,8,841,95,165,121,93,Magnemite,,1,1,,0,0,2,0,9/5/2020,841,22,,,,,,,,,,,,,,,,
409,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,3,4,8,841,96,223,169,137,Magneton,,2,1,,0,0,2,0,9/5/2020,841,22,23,1469,92,1476.331,3178,22.418,6000,6,,,,,,,,
409,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,3,4,8,841,492,238,205,172,Magnezone,,3,1,,0,0,2,0,9/5/2020,841,22,,,,,,,,,,,,,,,,
421,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,9,7,10,2427,95,165,121,93,Magnemite,,1,1,,0,0,2,0,9/5/2020,2427,22,,,,,,,,,,,,,,,,
421,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,9,7,10,2427,96,223,169,137,Magneton,,2,1,,0,0,2,0,9/5/2020,2427,22,22.5,1498,93,1524.6936,640,84.396,3000,3,,,,,,,,
421,95,Magnemite,,,37,1,43,0.6265671,3000,3,56000,66,9,7,10,2427,492,238,205,172,Magnezone,,3,1,,0,0,2,0,9/5/2020,2427,22,,,,,,,,,,,,,,,,
423,95,Magnemite,,,37,1,51,0.6811649,4000,4,84000,90,4,15,2,1267,95,165,121,93,Magnemite,,1,1,,0,0,1,4000,9/5/2020,1267,26,,,,,,,,,,,,,,,,
423,95,Magnemite,,,37,1,51,0.6811649,4000,4,84000,90,4,15,2,1267,96,223,169,137,Magneton,,2,1,,0,0,1,4000,9/5/2020,1267,26,,,,,,,,,,,,,,,,
423,95,Magnemite,,,37,1,51,0.6811649,4000,4,84000,90,4,15,2,1267,492,238,205,172,Magnezone,,3,1,,0,0,1,4000,9/5/2020,1267,26,,,,,,,,,,,,,,,,
426,95,Magnemite,,,37,1,57,0.7193991,5000,4,110000,114,8,1,0,2065,95,165,121,93,Magnemite,,1,1,,0,0,2,0,9/4/2020,2065,29,,,,,,,,,,,,,,,,
426,95,Magnemite,,,37,1,57,0.7193991,5000,4,110000,114,8,1,0,2065,96,223,169,137,Magneton,,2,1,,0,0,2,0,9/4/2020,2065,29,,,,,,,,,,,,,,,,
426,95,Magnemite,,,37,1,57,0.7193991,5000,4,110000,114,8,1,0,2065,492,238,205,172,Magnezone,,3,1,,0,0,2,0,9/4/2020,2065,29,,,,,,,,,,,,,,,,
1077,95,Magnemite,,,37,1,39,0.5974,2500,2,45000,56,8,9,15,2208,95,165,121,93,Magnemite,,1,1,,0,0,2,0,7/14/2020,2208,20,,,,,,,,,,,,,,,,
1077,95,Magnemite,,,37,1,39,0.5974,2500,2,45000,56,8,9,15,2208,96,223,169,137,Magneton,,2,1,,0,0,2,0,7/14/2020,2208,20,22,1491,95,1533.571,371,90.965,11000,10,,,,,,,,
1077,95,Magnemite,,,37,1,39,0.5974,2500,2,45000,56,8,9,15,2208,492,238,205,172,Magnezone,,3,1,,0,0,2,0,7/14/2020,2208,20,,,,,,,,,,,,,,,,
1155,95,Magnemite,,,37,1,49,0.667934,4000,3,76000,84,9,0,7,2312,95,165,121,93,Magnemite,,1,1,,0,0,1,0,7/8/2020,2312,25,,,,,,,,,,,,,,,,
1155,95,Magnemite,,,37,1,49,0.667934,4000,3,76000,84,9,0,7,2312,96,223,169,137,Magneton,,2,1,,0,0,1,0,7/8/2020,2312,25,,,,,,,,,,,,,,,,
1155,95,Magnemite,,,37,1,49,0.667934,4000,3,76000,84,9,0,7,2312,492,238,205,172,Magnezone,,3,1,,0,0,1,0,7/8/2020,2312,25,,,,,,,,,,,,,,,,
1464,95,Magnemite,,,37,1,49,0.667934,4000,3,76000,84,15,13,9,4058,95,165,121,93,Magnemite,,1,1,,0,0,1,0,5/28/2020,4058,25,,,,,,,,,,,,,,,,
1464,95,Magnemite,,,37,1,49,0.667934,4000,3,76000,84,15,13,9,4058,96,223,169,137,Magneton,,2,1,,0,0,1,0,5/28/2020,4058,25,,,,,,,,,,,,,,,,
1464,95,Magnemite,,,37,1,49,0.667934,4000,3,76000,84,15,13,9,4058,492,238,205,172,Magnezone,,3,1,,0,0,1,0,5/28/2020,4058,25,,,,,,,,,,,,,,,,
1775,95,Magnemite,,,37,1,39,0.5974,2500,2,45000,56,1,14,6,487,95,165,121,93,Magnemite,,1,1,,0,0,1,0,5/5/2020,487,20,,,,,,,,,,,,,,,,
1775,95,Magnemite,,,37,1,39,0.5974,2500,2,45000,56,1,14,6,487,96,223,169,137,Magneton,,2,1,,0,0,1,0,5/5/2020,487,20,23,1487,91,1531.0852,437,89.353,17000,16,,,,,,,,
1775,95,Magnemite,,,37,1,39,0.5974,2500,2,45000,56,1,14,6,487,492,238,205,172,Magnezone,,3,1,,0,0,1,0,5/5/2020,487,20,,,,,,,,,,,,,,,,
387,96,Magneton,,,37,2,49,0.667934,4000,3,76000,84,7,9,15,1952,96,223,169,137,Magneton,,2,1,,0,0,1,0,5/2/2020,1952,25,,,,,,,,,,,,,,,,
387,96,Magneton,,,37,2,49,0.667934,4000,3,76000,84,7,9,15,1952,492,238,205,172,Magnezone,,3,1,,0,0,1,0,5/2/2020,1952,25,,,,,,,,,,,,,,,,
178,98,Farfetch'd,Galarian,m,38,1,37,0.5822789,2500,2,40000,52,7,13,3,2004,98,174,114,141,Farfetch'd,Galarian,1,1,,0,0,1,0,10/22/2020,2004,19,38.5,1496,112,1573.5479,1403,64.189,201000,210,,,,,,,,
178,98,Farfetch'd,Galarian,m,38,1,37,0.5822789,2500,2,40000,52,7,13,3,2004,726,248,176,158,Sirfetch'd,,2,1,,0,0,1,0,10/22/2020,2004,19,,,,,,,,,,,,,,,,
373,98,Farfetch'd,Galarian,f,38,1,39,0.5974,2500,2,45000,56,15,10,11,4012,98,174,114,141,Farfetch'd,Galarian,1,1,,0,0,0,0,9/12/2020,4012,20,34.5,1493,115,1551.092,2436,37.803,130000,122,,,,,,,,
373,98,Farfetch'd,Galarian,f,38,1,39,0.5974,2500,2,45000,56,15,10,11,4012,726,248,176,158,Sirfetch'd,,2,1,,0,0,0,0,9/12/2020,4012,20,,,,,,,,,,,,,,,,
1220,98,Farfetch'd,Galarian,m,38,1,67,0.7556855,7000,8,168000,170,9,4,11,2380,98,174,114,141,Farfetch'd,Galarian,1,1,,0,0,0,0,6/17/2020,2380,34,38.5,1497,118,1557.3885,2137,45.415,73000,92,,,,,,,,
1220,98,Farfetch'd,Galarian,m,38,1,67,0.7556855,7000,8,168000,170,9,4,11,2380,726,248,176,158,Sirfetch'd,,2,1,,0,0,0,0,6/17/2020,2380,34,,,,,,,,,,,,,,,,
1986,99,Doduo,,f,39,1,11,0.3210876,600,1,3600,10,10,11,12,2749,99,158,83,111,Doduo,,1,1,,0,0,0,600,2/20/2020,2749,6,,,,,,,,,,,,,,,,
1986,99,Doduo,,f,39,1,11,0.3210876,600,1,3600,10,10,11,12,2749,100,218,140,155,Dodrio,,2,1,,0,0,0,600,2/20/2020,2749,6,23,1486,106,1497.8661,1751,57.241,58400,62,,,,,,,,
1450,101,Seel,,f,40,1,53,0.69414365,4500,4,92000,98,13,15,14,3583,101,85,121,163,Seel,,1,1,,1,0,0,0,5/29/2020,3583,27,,,,,,,,,,,,,,,,
1450,101,Seel,,f,40,1,53,0.69414365,4500,4,92000,98,13,15,14,3583,102,139,177,207,Dewgong,,2,1,,1,0,0,0,5/29/2020,3583,27,,,,,,,,,,,,,,,,
295,104,Grimer,Alola,m,41,1,39,0.5974,2500,2,45000,56,13,12,10,3531,104,135,90,190,Grimer,Alola,1,1,,0,0,1,0,9/22/2020,3531,20,,,,,,,,,,,,,,,,
295,104,Grimer,Alola,m,41,1,39,0.5974,2500,2,45000,56,13,12,10,3531,106,190,172,233,Muk,Alola,2,1,,0,0,1,0,9/22/2020,3531,20,,,,,,,,,,,,,,,,
934,104,Grimer,Alola,m,41,1,39,0.5974,2500,2,45000,56,10,14,15,2800,104,135,90,190,Grimer,Alola,1,1,,0,0,1,0,7/28/2020,2800,20,,,,,,,,,,,,,,,,
934,104,Grimer,Alola,m,41,1,39,0.5974,2500,2,45000,56,10,14,15,2800,106,190,172,233,Muk,Alola,2,1,,0,0,1,0,7/28/2020,2800,20,,,,,,,,,,,,,,,,
1034,103,Grimer,Normal,m,41,1,15,0.3752356,800,1,6400,14,9,2,8,2345,103,135,90,190,Grimer,Normal,1,1,,0,1,0,0,7/19/2020,2345,8,,,,,,,,,,,,,,,,
1034,103,Grimer,Normal,m,41,1,15,0.3752356,800,1,6400,14,9,2,8,2345,105,190,172,233,Muk,Normal,2,1,,0,1,0,0,7/19/2020,2345,8,20.5,1490,145,1836.6695,2426,40.757,41100,44,38.5,2490,188,3978.75,2980,26.03,234600,248
1054,104,Grimer,Alola,f,41,1,39,0.5974,2500,2,45000,56,12,11,15,3264,104,135,90,190,Grimer,Alola,1,1,,0,0,1,0,7/17/2020,3264,20,,,,,,,,,,,,,,,,
1054,104,Grimer,Alola,f,41,1,39,0.5974,2500,2,45000,56,12,11,15,3264,106,190,172,233,Muk,Alola,2,1,,0,0,1,0,7/17/2020,3264,20,,,,,,,,,,,,,,,,
1087,103,Grimer,Normal,m,41,1,39,0.5974,2500,2,45000,56,7,14,4,2021,103,135,90,190,Grimer,Normal,1,1,,0,0,2,0,7/13/2020,2021,20,,,,,,,,,,,,,,,,
1087,103,Grimer,Normal,m,41,1,39,0.5974,2500,2,45000,56,7,14,4,2021,105,190,172,233,Muk,Normal,2,1,,0,0,2,0,7/13/2020,2021,20,20,1476,141,1843.9575,2094,48.889,0,0,37.5,2491,183,4038.49,1561,61.266,178000,182
1101,103,Grimer,Normal,m,41,1,39,0.5974,2500,2,45000,56,0,12,0,193,103,135,90,190,Grimer,Normal,1,1,,0,0,2,0,7/12/2020,193,20,,,,,,,,,,,,,,,,
1101,103,Grimer,Normal,m,41,1,39,0.5974,2500,2,45000,56,0,12,0,193,105,190,172,233,Muk,Normal,2,1,,0,0,2,0,7/12/2020,193,20,21,1474,142,1860.3645,1344,67.204,5000,4,41,2488,185,4090.99,563,86.055,245000,248
1102,103,Grimer,Normal,m,41,1,65,0.74976104,7000,8,154000,154,9,11,11,2492,103,135,90,190,Grimer,Normal,1,1,,0,0,1,0,7/10/2020,2492,33,,,,,,,,,,,,,,,,
1102,103,Grimer,Normal,m,41,1,65,0.74976104,7000,8,154000,154,9,11,11,2492,105,190,172,233,Muk,Normal,2,1,,0,0,1,0,7/10/2020,2492,33,,,,,,,,,,,,,,,,
1119,103,Grimer,Normal,f,41,1,39,0.5974,2500,2,45000,56,5,13,7,1496,103,135,90,190,Grimer,Normal,1,1,,0,0,2,0,7/10/2020,1496,20,,,,,,,,,,,,,,,,
1119,103,Grimer,Normal,f,41,1,39,0.5974,2500,2,45000,56,5,13,7,1496,105,190,172,233,Muk,Normal,2,1,,0,0,2,0,7/10/2020,1496,20,20,1466,143,1841.0499,2222,45.739,0,0,38,2493,186,4071.05,905,77.543,187000,194
1149,104,Grimer,Alola,f,41,1,39,0.5974,2500,2,45000,56,13,10,13,3502,104,135,90,190,Grimer,Alola,1,1,,0,0,1,0,7/8/2020,3502,20,,,,,,,,,,,,,,,,
1149,104,Grimer,Alola,f,41,1,39,0.5974,2500,2,45000,56,13,10,13,3502,106,190,172,233,Muk,Alola,2,1,,0,0,1,0,7/8/2020,3502,20,,,,,,,,,,,,,,,,
1176,104,Grimer,Alola,m,41,1,39,0.5974,2500,2,45000,56,13,11,15,3520,104,135,90,190,Grimer,Alola,1,1,,0,0,1,0,7/3/2020,3520,20,,,,,,,,,,,,,,,,
1176,104,Grimer,Alola,m,41,1,39,0.5974,2500,2,45000,56,13,11,15,3520,106,190,172,233,Muk,Alola,2,1,,0,0,1,0,7/3/2020,3520,20,,,,,,,,,,,,,,,,
1208,104,Grimer,Alola,f,41,1,39,0.5974,2500,2,45000,56,12,11,14,3263,104,135,90,190,Grimer,Alola,1,1,,0,0,1,0,7/2/2020,3263,20,,,,,,,,,,,,,,,,
1208,104,Grimer,Alola,f,41,1,39,0.5974,2500,2,45000,56,12,11,14,3263,106,190,172,233,Muk,Alola,2,1,,0,0,1,0,7/2/2020,3263,20,,,,,,,,,,,,,,,,
1755,103,Grimer,Normal,m,41,1,39,0.5974,2500,2,45000,56,8,12,5,2246,103,135,90,190,Grimer,Normal,1,1,,0,0,2,0,4/26/2020,2246,20,,,,,,,,,,,,,,,,
1755,103,Grimer,Normal,m,41,1,39,0.5974,2500,2,45000,56,8,12,5,2246,105,190,172,233,Muk,Normal,2,1,,0,0,2,0,4/26/2020,2246,20,20,1478,142,1846.346,1981,51.624,0,0,37.5,2495,184,4037.45,1583,60.744,178000,182
1810,103,Grimer,Normal,f,41,1,39,0.5974,2500,2,45000,56,12,15,12,3325,103,135,90,190,Grimer,Normal,1,1,,0,0,1,0,5/2/2020,3325,20,,,,,,,,,,,,,,,,
1810,103,Grimer,Normal,f,41,1,39,0.5974,2500,2,45000,56,12,15,12,3325,105,190,172,233,Muk,Normal,2,1,,0,0,1,0,5/2/2020,3325,20,,,,,,,,,,,,,,,,
1864,105,Muk,Normal,f,41,2,55,0.7068842,4500,4,101000,106,11,8,13,2958,105,190,172,233,Muk,Normal,2,1,,0,0,0,0,3/6/2020,2958,28,,,,,,,,,,,,,,,,
1145,107,Shellder,,f,42,1,45,0.64065295,3500,3,62000,72,0,11,6,183,107,116,134,102,Shellder,,1,1,,0,0,5,0,7/8/2020,183,23,,,,,,,,,,,,,,,,
1145,107,Shellder,,f,42,1,45,0.64065295,3500,3,62000,72,0,11,6,183,108,186,256,137,Cloyster,,2,1,,0,0,5,0,7/8/2020,183,23,23,1491,91,1854.7909,305,92.576,0,0,,,,,,,,
1383,107,Shellder,,m,42,1,43,0.6265671,3000,3,56000,66,5,6,14,1391,107,116,134,102,Shellder,,1,1,,0,0,2,0,5/30/2020,1391,22,,,,,,,,,,,,,,,,
1383,107,Shellder,,m,42,1,43,0.6265671,3000,3,56000,66,5,6,14,1391,108,186,256,137,Cloyster,,2,1,,0,0,2,0,5/30/2020,1391,22,22,1491,94,1846.6326,480,88.303,0,0,,,,,,,,
1763,107,Shellder,,m,42,1,61,0.7377695,6000,6,130000,130,10,6,14,2671,107,116,134,102,Shellder,,1,1,,0,0,1,0,5/6/2020,2671,31,,,,,,,,,,,,,,,,
1763,107,Shellder,,m,42,1,61,0.7377695,6000,6,130000,130,10,6,14,2671,108,186,256,137,Cloyster,,2,1,,0,0,1,0,5/6/2020,2671,31,,,,,,,,,,,,,,,,
1766,107,Shellder,,f,42,1,41,0.6121573,3000,3,50000,60,10,8,8,2697,107,116,134,102,Shellder,,1,1,,0,0,2,0,5/5/2020,2697,21,,,,,,,,,,,,,,,,
1766,107,Shellder,,f,42,1,41,0.6121573,3000,3,50000,60,10,8,8,2697,108,186,256,137,Cloyster,,2,1,,0,0,2,0,5/5/2020,2697,21,21.5,1471,89,1766.7682,3561,13.065,3000,3,,,,,,,,
1811,107,Shellder,,f,42,1,63,0.74378943,6000,6,142000,142,9,4,6,2375,107,116,134,102,Shellder,,1,1,,0,0,1,0,5/2/2020,2375,32,,,,,,,,,,,,,,,,
1811,107,Shellder,,f,42,1,63,0.74378943,6000,6,142000,142,9,4,6,2375,108,186,256,137,Cloyster,,2,1,,0,0,1,0,5/2/2020,2375,32,,,,,,,,,,,,,,,,
1813,107,Shellder,,f,42,1,39,0.5974,2500,2,45000,56,14,8,13,3726,107,116,134,102,Shellder,,1,1,,0,0,2,0,5/2/2020,3726,20,,,,,,,,,,,,,,,,
1813,107,Shellder,,f,42,1,39,0.5974,2500,2,45000,56,14,8,13,3726,108,186,256,137,Cloyster,,2,1,,0,0,2,0,5/2/2020,3726,20,21,1491,91,1800.518,2272,44.518,5000,4,40,2485,118,3891.36,412,51.874,225000,248
1824,107,Shellder,,m,42,1,43,0.6265671,3000,3,56000,66,9,5,1,2386,107,116,134,102,Shellder,,1,1,,0,0,2,0,5/1/2020,2386,22,,,,,,,,,,,,,,,,
1824,107,Shellder,,m,42,1,43,0.6265671,3000,3,56000,66,9,5,1,2386,108,186,256,137,Cloyster,,2,1,,0,0,2,0,5/1/2020,2386,22,22.5,1485,87,1777.7887,3210,21.636,3000,3,,,,,,,,
662,108,Cloyster,,m,42,2,41,0.6121573,3000,3,50000,60,14,13,10,3803,108,186,256,137,Cloyster,,2,1,,0,0,5,0,5/7/2020,3803,21,21,1490,89,1794.2888,2547,37.802,0,0,40.5,2499,116,3922.48,212,75.293,230000,244
1886,108,Cloyster,,m,42,2,57,0.7193991,5000,4,110000,114,10,15,10,2811,108,186,256,137,Cloyster,,2,1,,0,0,0,5000,3/28/2020,2811,29,,,,,,,,,,,,,,,,
2,109,Gastly,,m,43,1,29,0.51739395,1900,2,23600,36,9,11,7,2488,109,186,67,102,Gastly,,1,1,,0,0,0,1900,12/13/2020,2488,15,,,,,,,,,,,,,,,,
2,109,Gastly,,m,43,1,29,0.51739395,1900,2,23600,36,9,11,7,2488,110,223,107,128,Haunter,,2,1,,0,0,0,1900,12/13/2020,2488,15,28.5,1489,96,1336.6521,1580,61.416,81900,74,,,,,,,,
2,109,Gastly,,m,43,1,29,0.51739395,1900,2,23600,36,9,11,7,2488,111,261,149,155,Gengar,Normal,3,1,1,0,0,0,1900,12/13/2020,2488,15,19,1473,94,1376.7818,2403,41.319,16400,16,34,2482,122,3009.8,2326,43.223,144400,134
58,109,Gastly,,f,43,1,45,0.64065295,3500,3,62000,72,6,13,4,1749,109,186,67,102,Gastly,,1,1,,0,0,0,3500,12/13/2020,1749,23,,,,,,,,,,,,,,,,
58,109,Gastly,,f,43,1,45,0.64065295,3500,3,62000,72,6,13,4,1749,110,223,107,128,Haunter,,2,1,,0,0,0,3500,12/13/2020,1749,23,29,1491,94,1336.8684,1560,61.905,48000,42,,,,,,,,
58,109,Gastly,,f,43,1,45,0.64065295,3500,3,62000,72,6,13,4,1749,111,261,149,155,Gengar,Normal,3,1,1,0,0,0,3500,12/13/2020,1749,23,,,,,,,,,,,,,,,,
60,109,Gastly,,m,43,1,61,0.7377695,6000,6,130000,130,12,13,13,3294,109,186,67,102,Gastly,,1,1,,0,0,0,6000,12/13/2020,3294,31,,,,,,,,,,,,,,,,
60,109,Gastly,,m,43,1,61,0.7377695,6000,6,130000,130,12,13,13,3294,110,223,107,128,Haunter,,2,1,,0,0,0,6000,12/13/2020,3294,31,,,,,,,,,,,,,,,,
60,109,Gastly,,m,43,1,61,0.7377695,6000,6,130000,130,12,13,13,3294,111,261,149,155,Gengar,Normal,3,1,1,0,0,0,6000,12/13/2020,3294,31,,,,,,,,,,,,,,,,
