"pokemon_form_id","iv_id","level","cp","hp","stat_product"
1,449,25.5,679,86,572.832
1,449,26.0,692,87,590.835
1,449,26.5,706,88,609.136
1,449,27.0,719,88,620.61
1,449,27.5,732,89,639.299
1,449,28.0,746,90,658.281
1,449,28.5,759,91,677.476
1,449,29.0,772,92,696.958
1,449,29.5,786,92,708.938
1,449,30.0,799,93,728.776
1,449,30.5,806,94,742.699
1,449,31.0,812,94,748.893
1,449,31.5,819,94,755.029
1,449,32.0,826,95,769.289
1,449,32.5,832,95,775.457
1,449,33.0,839,95,781.647
1,449,33.5,846,96,796.155
1,449,34.0,852,96,802.463
1,449,34.5,859,97,817.131
1,449,35.0,865,97,823.463
1,449,35.5,872,97,829.729
1,449,36.0,879,98,844.73
1,449,36.5,885,98,851.202
1,449,37.0,892,98,857.515
1,449,37.5,899,99,872.757
1,449,38.0,905,99,879.182
1,449,38.5,912,100,894.576
1,449,39.0,919,100,901.114
1,449,39.5,925,100,907.675
1,449,40.0,932,101,923.403
1,449,40.5,938,101,929.108
1,449,41.0,944,101,935.026
1,450,1.0,13,12,1.552
1,450,1.5,27,17,4.543
1,450,2.0,41,21,8.511
1,450,2.5,55,24,13.043
1,450,3.0,69,27,18.395
1,450,3.5,83,30,24.575
1,450,4.0,98,32,30.625
1,450,4.5,112,35,38.324
1,450,5.0,126,37,45.624
1,450,5.5,140,39,53.477
1,450,6.0,154,41,61.865
1,450,6.5,168,43,70.825
1,450,7.0,182,45,80.325
1,450,7.5,196,46,88.446
1,450,8.0,211,48,98.909
1,450,8.5,225,49,107.728
1,450,9.0,239,51,119.191
1,450,9.5,253,53,131.169
1,450,10.0,267,54,141.105
1,450,10.5,281,55,151.293
1,450,11.0,294,57,163.806
1,450,11.5,307,58,174.255
1,450,12.0,321,59,184.94
1,450,12.5,334,60,195.948
1,450,13.0,347,62,210.565
1,450,13.5,361,63,222.188
1,450,14.0,374,64,234.037
1,450,14.5,387,65,246.219
1,450,15.0,401,66,258.609
1,450,15.5,414,67,271.279
1,450,16.0,428,68,284.224
1,450,16.5,441,70,301.658
1,450,17.0,454,71,315.264
1,450,17.5,468,72,329.127
1,450,18.0,481,73,343.191
1,450,18.5,494,74,357.546
1,450,19.0,508,75,372.191
1,450,19.5,521,76,387.122
1,450,20.0,534,77,402.224
1,450,20.5,548,78,417.6
1,450,21.0,561,78,427.877
1,450,21.5,575,79,443.661
1,450,22.0,588,80,459.707
1,450,22.5,601,81,476.011
1,450,23.0,615,82,492.632
1,450,23.5,628,83,509.44
1,450,24.0,641,84,526.625
1,450,24.5,655,85,543.988
1,450,25.0,668,86,561.587
1,450,25.5,682,87,579.492
1,450,26.0,695,87,590.835
1,450,26.5,708,88,609.136
1,450,27.0,722,89,627.663
1,450,27.5,735,90,646.482
1,450,28.0,749,91,665.595
1,450,28.5,762,91,677.476
1,450,29.0,775,92,696.958
1,450,29.5,789,93,716.644
1,450,30.0,802,94,736.612
1,450,30.5,809,94,742.699
1,450,31.0,815,95,756.86
1,450,31.5,822,95,763.062
1,450,32.0,829,95,769.289
1,450,32.5,835,96,783.62
1,450,33.0,842,96,789.875
1,450,33.5,849,97,804.449
1,450,34.0,856,97,810.822
1,450,34.5,862,97,817.131
1,450,35.0,869,98,831.953
1,450,35.5,876,98,838.283
1,450,36.0,882,98,844.73
1,450,36.5,889,99,859.888
1,450,37.0,896,99,866.265
1,450,37.5,902,100,881.573
1,450,38.0,909,100,888.063
1,450,38.5,916,100,894.576
1,450,39.0,922,101,910.125
1,450,39.5,929,101,916.752
1,450,40.0,936,101,923.403
1,450,40.5,942,102,938.308
1,450,41.0,948,102,944.284
1,451,1.0,13,12,1.552
1,451,1.5,27,17,4.543
1,451,2.0,41,21,8.511
1,451,2.5,55,25,13.586
1,451,3.0,70,28,19.076
1,451,3.5,84,30,24.575
1,451,4.0,98,33,31.582
1,451,4.5,112,35,38.324
1,451,5.0,126,37,45.624
1,451,5.5,140,39,53.477
1,451,6.0,155,41,61.865
1,451,6.5,169,43,70.825
1,451,7.0,183,45,80.325
1,451,7.5,197,47,90.369
1,451,8.0,211,48,98.909
1,451,8.5,226,50,109.927
1,451,9.0,240,51,119.191
1,451,9.5,254,53,131.169
1,451,10.0,268,54,141.105
1,451,10.5,282,56,154.044
1,451,11.0,295,57,163.806
1,451,11.5,308,58,174.255
1,451,12.0,322,60,188.075
1,451,12.5,335,61,199.214
1,451,13.0,349,62,210.565
1,451,13.5,362,63,222.188
1,451,14.0,375,64,234.037
1,451,14.5,389,66,250.007
1,451,15.0,402,67,262.527
1,451,15.5,416,68,275.328
1,451,16.0,429,69,288.404
1,451,16.5,443,70,301.658
1,451,17.0,456,71,315.264
1,451,17.5,469,72,329.127
1,451,18.0,483,73,343.191
1,451,18.5,496,74,357.546
1,451,19.0,510,75,372.191
1,451,19.5,523,76,387.122
1,451,20.0,537,77,402.224
1,451,20.5,550,78,417.6
1,451,21.0,563,79,433.363
1,451,21.5,577,80,449.277
1,451,22.0,590,81,465.453
1,451,22.5,604,82,481.887
1,451,23.0,617,83,498.64
1,451,23.5,631,84,515.578
1,451,24.0,644,85,532.894
1,451,24.5,657,85,543.988
1,451,25.0,671,86,561.587
1,451,25.5,684,87,579.492
1,451,26.0,698,88,597.626
1,451,26.5,711,89,616.058
1,451,27.0,725,90,634.715
1,451,27.5,738,91,653.665
1,451,28.0,751,91,665.595
1,451,28.5,765,92,684.921
1,451,29.0,778,93,704.533
1,451,29.5,792,94,724.349
1,451,30.0,805,95,744.448
1,451,30.5,812,95,750.6
1,451,31.0,819,95,756.86
1,451,31.5,825,96,771.094
1,451,32.0,832,96,777.387
1,451,32.5,839,97,791.783
1,451,33.0,845,97,798.103
1,451,33.5,852,97,804.449
1,451,34.0,859,98,819.181
1,451,34.5,866,98,825.555
1,451,35.0,872,99,840.442
1,451,35.5,879,99,846.837
1,451,36.0,886,99,853.35
1,451,36.5,892,100,868.573
1,451,37.0,899,100,875.015
1,451,37.5,906,100,881.573
1,451,38.0,913,101,896.944
1,451,38.5,919,101,903.522
1,451,39.0,926,102,919.136
1,451,39.5,933,102,925.829
1,451,40.0,939,102,932.545
1,451,40.5,945,103,947.507
1,451,41.0,951,103,953.542
1,452,1.0,13,12,1.552
1,452,1.5,27,17,4.543
1,452,2.0,41,21,8.511
1,452,2.5,56,25,13.586
1,452,3.0,70,28,19.076
1,452,3.5,84,30,24.575
1,452,4.0,98,33,31.582
1,452,4.5,113,35,38.324
1,452,5.0,127,38,46.857
1,452,5.5,141,40,54.849
1,452,6.0,155,42,63.374
1,452,6.5,169,43,70.825
1,452,7.0,184,45,80.325
1,452,7.5,198,47,90.369
1,452,8.0,212,49,100.969
1,452,8.5,226,50,109.927
1,452,9.0,241,52,121.528
1,452,9.5,255,53,131.169
1,452,10.0,269,55,143.718
1,452,10.5,283,56,154.044
1,452,11.0,296,58,166.68
1,452,11.5,310,59,177.26
1,452,12.0,323,60,188.075
1,452,12.5,337,61,199.214
1,452,13.0,350,63,213.961
1,452,13.5,363,64,225.715
1,452,14.0,377,65,237.694
1,452,14.5,390,66,250.007
1,452,15.0,404,67,262.527
1,452,15.5,417,68,275.328
1,452,16.0,431,70,292.584
1,452,16.5,444,71,305.968
1,452,17.0,458,72,319.704
1,452,17.5,471,73,333.698
1,452,18.0,485,74,347.892
1,452,18.5,498,75,362.378
1,452,19.0,512,76,377.154
1,452,19.5,525,77,392.216
1,452,20.0,539,78,407.448
1,452,20.5,552,79,422.954
1,452,21.0,566,80,438.848
1,452,21.5,579,81,454.893
1,452,22.0,593,82,471.2
1,452,22.5,606,83,487.764
1,452,23.0,619,83,498.64
1,452,23.5,633,84,515.578
1,452,24.0,646,85,532.894
1,452,24.5,660,86,550.388
1,452,25.0,673,87,568.117
1,452,25.5,687,88,586.153
1,452,26.0,700,89,604.417
1,452,26.5,714,90,622.98
1,452,27.0,727,90,634.715
1,452,27.5,741,91,653.665
1,452,28.0,754,92,672.91
1,452,28.5,768,93,692.366
1,452,29.0,781,94,712.109
1,452,29.5,795,95,732.055
1,452,30.0,808,95,744.448
1,452,30.5,815,96,758.501
1,452,31.0,822,96,764.826
1,452,31.5,828,97,779.126
1,452,32.0,835,97,785.485
1,452,32.5,842,97,791.783
1,452,33.0,849,98,806.331
1,452,33.5,855,98,812.742
1,452,34.0,862,98,819.181
1,452,34.5,869,99,833.979
1,452,35.0,876,99,840.442
1,452,35.5,882,100,855.391
1,452,36.0,889,100,861.969
1,452,36.5,896,100,868.573
1,452,37.0,903,101,883.765
1,452,37.5,909,101,890.389
1,452,38.0,916,102,905.824
1,452,38.5,923,102,912.468
1,452,39.0,929,102,919.136
1,452,39.5,936,103,934.905
1,452,40.0,943,103,941.688
1,452,40.5,949,103,947.507
1,452,41.0,955,104,962.799
1,453,1.0,13,12,1.552
1,453,1.5,27,17,4.543
1,453,2.0,41,21,8.511
1,453,2.5,56,25,13.586
1,453,3.0,70,28,19.076
1,453,3.5,84,31,25.394
1,453,4.0,99,33,31.582
1,453,4.5,113,36,39.419
1,453,5.0,127,38,46.857
1,453,5.5,142,40,54.849
1,453,6.0,156,42,63.374
1,453,6.5,170,44,72.472
1,453,7.0,184,46,82.11
1,453,7.5,199,47,90.369
1,453,8.0,213,49,100.969
1,453,8.5,227,51,112.126
1,453,9.0,242,52,121.528
1,453,9.5,256,54,133.643
1,453,10.0,270,55,143.718
1,453,10.5,284,57,156.794
1,453,11.0,297,58,166.68
1,453,11.5,311,59,177.26
1,453,12.0,324,61,191.21
1,453,12.5,338,62,202.48
1,453,13.0,351,63,213.961
1,453,13.5,365,64,225.715
1,453,14.0,378,65,237.694
1,453,14.5,392,67,253.795
1,453,15.0,405,68,266.445
1,453,15.5,419,69,279.377
1,453,16.0,432,70,292.584
1,453,16.5,446,71,305.968
1,453,17.0,460,72,319.704
1,453,17.5,473,73,333.698
1,453,18.0,487,74,347.892
1,453,18.5,500,75,362.378
1,453,19.0,514,76,377.154
1,453,19.5,527,77,392.216
1,453,20.0,541,78,407.448
1,453,20.5,554,79,422.954
1,453,21.0,568,80,438.848
1,453,21.5,581,81,454.893
1,453,22.0,595,82,471.2
1,453,22.5,608,83,487.764
1,453,23.0,622,84,504.648
1,453,23.5,635,85,521.715
1,453,24.0,649,86,539.163
1,453,24.5,662,87,556.788
1,453,25.0,676,88,574.647
1,453,25.5,690,89,592.814
1,453,26.0,703,89,604.417
1,453,26.5,717,90,622.98
1,453,27.0,730,91,641.767
1,453,27.5,744,92,660.848
1,453,28.0,757,93,680.224
1,453,28.5,771,94,699.811
1,453,29.0,784,94,712.109
1,453,29.5,798,95,732.055
1,453,30.0,811,96,752.285
1,453,30.5,818,96,758.501
1,453,31.0,825,97,772.793
1,453,31.5,832,97,779.126
1,453,32.0,838,98,793.582
1,453,32.5,845,98,799.946
1,453,33.0,852,98,806.331
1,453,33.5,859,99,821.035
1,453,34.0,865,99,827.54
1,453,34.5,872,100,842.403
1,453,35.0,879,100,848.931
1,453,35.5,886,100,855.391
1,453,36.0,892,101,870.589
1,453,36.5,899,101,877.259
1,453,37.0,906,102,892.515
1,453,37.5,913,102,899.205
1,453,38.0,919,102,905.824
1,453,38.5,926,103,921.414
1,453,39.0,933,103,928.147
1,453,39.5,940,103,934.905
1,453,40.0,947,104,950.83
1,453,40.5,953,104,956.706
1,453,41.0,959,104,962.799
1,454,1.0,13,12,1.552
1,454,1.5,27,17,4.543
1,454,2.0,42,22,8.917
1,454,2.5,56,25,13.586
1,454,3.0,70,28,19.076
1,454,3.5,85,31,25.394
1,454,4.0,99,34,32.539
1,454,4.5,113,36,39.419
1,454,5.0,128,38,46.857
1,454,5.5,142,40,54.849
1,454,6.0,156,42,63.374
1,454,6.5,171,44,72.472
1,454,7.0,185,46,82.11
1,454,7.5,199,48,92.291
1,454,8.0,214,49,100.969
1,454,8.5,228,51,112.126
1,454,9.0,242,53,123.865
1,454,9.5,257,54,133.643
1,454,10.0,271,56,146.331
1,454,10.5,286,57,156.794
1,454,11.0,298,58,166.68
1,454,11.5,312,60,180.264
1,454,12.0,325,61,191.21
1,454,12.5,339,62,202.48
1,454,13.0,353,64,217.357
1,454,13.5,366,65,229.242
1,454,14.0,380,66,241.351
1,454,14.5,393,67,253.795
1,454,15.0,407,68,266.445
1,454,15.5,421,69,279.377
1,454,16.0,434,71,296.764
1,454,16.5,448,72,310.277
1,454,17.0,461,73,324.144
1,454,17.5,475,74,338.27
1,454,18.0,488,75,352.593
1,454,18.5,502,76,367.21
1,454,19.0,516,77,382.116
1,454,19.5,529,78,397.31
1,454,20.0,543,79,412.672
1,454,20.5,556,80,428.308
1,454,21.0,570,81,444.334
1,454,21.5,583,82,460.509
1,454,22.0,597,83,476.946
1,454,22.5,611,84,493.641
1,454,23.0,624,85,510.656
1,454,23.5,638,86,527.853
1,454,24.0,651,87,545.433
1,454,24.5,665,87,556.788
1,454,25.0,679,88,574.647
1,454,25.5,692,89,592.814
1,454,26.0,706,90,611.209
1,454,26.5,719,91,629.902
1,454,27.0,733,92,648.82
1,454,27.5,746,93,668.031
1,454,28.0,760,94,687.538
1,454,28.5,774,94,699.811
1,454,29.0,787,95,719.685
1,454,29.5,801,96,739.761
1,454,30.0,814,97,760.121
1,454,30.5,821,97,766.402
1,454,31.0,828,98,780.76
1,454,31.5,835,98,787.158
1,454,32.0,842,98,793.582
1,454,32.5,848,99,808.108
1,454,33.0,855,99,814.559
1,454,33.5,862,100,829.329
1,454,34.0,869,100,835.899
1,454,34.5,875,100,842.403
1,454,35.0,882,101,857.421
1,454,35.5,889,101,863.945
1,454,36.0,896,102,879.209
1,454,36.5,903,102,885.945
1,454,37.0,909,102,892.515
1,454,37.5,916,103,908.02
1,454,38.0,923,103,914.705
1,454,38.5,930,103,921.414
1,454,39.0,937,104,937.158
1,454,39.5,943,104,943.982
1,454,40.0,950,105,959.973
1,454,40.5,956,105,965.905
1,454,41.0,962,105,972.057
1,455,1.0,13,12,1.552
1,455,1.5,27,18,4.81
1,455,2.0,42,22,8.917
1,455,2.5,56,25,13.586
1,455,3.0,71,28,19.076
1,455,3.5,85,31,25.394
1,455,4.0,99,34,32.539
1,455,4.5,114,36,39.419
1,455,5.0,128,38,46.857
1,455,5.5,143,41,56.22
1,455,6.0,157,43,64.883
1,455,6.5,171,44,72.472
1,455,7.0,186,46,82.11
1,455,7.5,200,48,92.291
1,455,8.0,215,50,103.03
1,455,8.5,229,51,112.126
1,455,9.0,243,53,123.865
1,455,9.5,258,55,136.118
1,455,10.0,272,56,146.331
1,455,10.5,287,58,159.545
1,455,11.0,299,59,169.553
1,455,11.5,313,60,180.264
1,455,12.0,327,62,194.344
1,455,12.5,340,63,205.745
1,455,13.0,354,64,217.357
1,455,13.5,368,65,229.242
1,455,14.0,381,66,241.351
1,455,14.5,395,68,257.583
1,455,15.0,408,69,270.364
1,455,15.5,422,70,283.426
1,455,16.0,436,71,296.764
1,455,16.5,449,72,310.277
1,455,17.0,463,73,324.144
1,455,17.5,477,74,338.27
1,455,18.0,490,75,352.593
1,455,18.5,504,76,367.21
1,455,19.0,517,78,387.079
1,455,19.5,531,79,402.403
1,455,20.0,545,80,417.895
1,455,20.5,558,81,433.662
1,455,21.0,572,82,449.82
1,455,21.5,586,83,466.125
1,455,22.0,599,83,476.946
1,455,22.5,613,84,493.641
1,455,23.0,627,85,510.656
1,455,23.5,640,86,527.853
1,455,24.0,654,87,545.433
1,455,24.5,667,88,563.187
1,455,25.0,681,89,581.177
1,455,25.5,695,90,599.475
1,455,26.0,708,91,618.0
1,455,26.5,722,92,636.824
1,455,27.0,736,93,655.872
1,455,27.5,749,93,668.031
1,455,28.0,763,94,687.538
1,455,28.5,777,95,707.256
1,455,29.0,790,96,727.26
1,455,29.5,804,97,747.467
1,455,30.0,817,98,767.957
1,455,30.5,824,98,774.303
1,455,31.0,831,98,780.76
1,455,31.5,838,99,795.191
1,455,32.0,845,99,801.68
1,455,32.5,851,100,816.271
1,455,33.0,858,100,822.787
1,455,33.5,865,100,829.329
1,455,34.0,872,101,844.258
1,455,34.5,879,101,850.827
1,455,35.0,886,102,865.91
1,455,35.5,892,102,872.499
1,455,36.0,899,102,879.209
1,455,36.5,906,103,894.63
1,455,37.0,913,103,901.266
1,455,37.5,920,103,908.02
1,455,38.0,926,104,923.585
1,455,38.5,933,104,930.36
1,455,39.0,940,105,946.17
1,455,39.5,947,105,953.059
1,455,40.0,954,105,959.973
1,455,40.5,960,106,975.104
1,455,41.0,966,106,981.315
1,456,1.0,13,12,1.552
1,456,1.5,28,18,4.81
1,456,2.0,42,22,8.917
1,456,2.5,56,26,14.129
1,456,3.0,71,29,19.757
1,456,3.5,85,31,25.394
1,456,4.0,100,34,32.539
1,456,4.5,114,36,39.419
1,456,5.0,129,39,48.09
1,456,5.5,143,41,56.22
1,456,6.0,158,43,64.883
1,456,6.5,172,45,74.119
1,456,7.0,187,47,83.895
1,456,7.5,201,48,92.291
1,456,8.0,215,50,103.03
1,456,8.5,230,52,114.324
1,456,9.0,244,53,123.865
1,456,9.5,259,55,136.118
1,456,10.0,273,57,148.944
1,456,10.5,288,58,159.545
1,456,11.0,301,59,169.553
1,456,11.5,314,61,183.269
1,456,12.0,328,62,194.344
1,456,12.5,342,63,205.745
1,456,13.0,355,65,220.754
1,456,13.5,369,66,232.769
1,456,14.0,383,67,245.008
1,456,14.5,396,68,257.583
1,456,15.0,410,69,270.364
1,456,15.5,424,71,287.475
1,456,16.0,437,72,300.943
1,456,16.5,451,73,314.586
1,456,17.0,465,74,328.585
1,456,17.5,478,75,342.841
1,456,18.0,492,76,357.294
1,456,18.5,506,77,372.042
1,456,19.0,519,78,387.079
1,456,19.5,533,79,402.403
1,456,20.0,547,80,417.895
1,456,20.5,560,81,433.662
1,456,21.0,574,82,449.82
1,456,21.5,588,83,466.125
1,456,22.0,602,84,482.692
1,456,22.5,615,85,499.517
1,456,23.0,629,86,516.663
1,456,23.5,643,87,533.991
1,456,24.0,656,88,551.702
1,456,24.5,670,89,569.587
1,456,25.0,684,90,587.707
1,456,25.5,697,91,606.136
1,456,26.0,711,91,618.0
1,456,26.5,725,92,636.824
1,456,27.0,738,93,655.872
1,456,27.5,752,94,675.214
1,456,28.0,766,95,694.852
1,456,28.5,779,96,714.7
1,456,29.0,793,97,734.836
1,456,29.5,807,97,747.467
1,456,30.0,820,98,767.957
1,456,30.5,827,99,782.204
1,456,31.0,834,99,788.727
1,456,31.5,841,100,803.223
1,456,32.0,848,100,809.778
1,456,32.5,855,100,816.271
1,456,33.0,862,101,831.015
1,456,33.5,868,101,837.622
1,456,34.0,875,102,852.617
1,456,34.5,882,102,859.251
1,456,35.0,889,102,865.91
1,456,35.5,896,103,881.053
1,456,36.0,903,103,887.829
1,456,36.5,909,103,894.63
1,456,37.0,916,104,910.016
1,456,37.5,923,104,916.836
1,456,38.0,930,105,932.466
1,456,38.5,937,105,939.305
1,456,39.0,944,105,946.17
1,456,39.5,950,106,962.136
1,456,40.0,957,106,969.116
1,456,40.5,963,107,984.303
1,456,41.0,969,107,990.572
1,457,1.0,13,12,1.552
1,457,1.5,28,18,4.81
1,457,2.0,42,22,8.917
1,457,2.5,57,26,14.129
1,457,3.0,71,29,19.757
1,457,3.5,86,32,26.213
1,457,4.0,100,34,32.539
1,457,4.5,115,37,40.514
1,457,5.0,129,39,48.09
1,457,5.5,144,41,56.22
1,457,6.0,158,43,64.883
1,457,6.5,173,45,74.119
1,457,7.0,187,47,83.895
1,457,7.5,202,49,94.214
1,457,8.0,216,51,105.09
1,457,8.5,231,52,114.324
1,457,9.0,245,54,126.202
1,457,9.5,260,55,136.118
1,457,10.0,274,57,148.944
1,457,10.5,289,58,159.545
1,457,11.0,302,60,172.427
1,457,11.5,315,61,183.269
1,457,12.0,329,62,194.344
1,457,12.5,343,64,209.011
1,457,13.0,357,65,220.754
1,457,13.5,370,66,232.769
1,457,14.0,384,67,245.008
1,457,14.5,398,69,261.371
1,457,15.0,412,70,274.282
1,457,15.5,425,71,287.475
1,457,16.0,439,72,300.943
1,457,16.5,453,73,314.586
1,457,17.0,466,74,328.585
1,457,17.5,480,76,347.412
1,457,18.0,494,77,361.996
1,457,18.5,508,78,376.873
1,457,19.0,521,79,392.041
1,457,19.5,535,80,407.497
1,457,20.0,549,81,423.119
1,457,20.5,563,82,439.016
1,457,21.0,576,83,455.305
1,457,21.5,590,84,471.741
1,457,22.0,604,85,488.439
1,457,22.5,617,86,505.394
1,457,23.0,631,87,522.671
1,457,23.5,645,88,540.129
1,457,24.0,659,89,557.971
1,457,24.5,672,89,569.587
1,457,25.0,686,90,587.707
1,457,25.5,700,91,606.136
1,457,26.0,714,92,624.791
1,457,26.5,727,93,643.746
1,457,27.0,741,94,662.924
1,457,27.5,755,95,682.397
1,457,28.0,769,96,702.166
1,457,28.5,782,96,714.7
1,457,29.0,796,97,734.836
1,457,29.5,810,98,755.173
1,457,30.0,824,99,775.794
1,457,30.5,830,99,782.204
1,457,31.0,837,100,796.694
1,457,31.5,844,100,803.223
1,457,32.0,851,101,817.876
1,457,32.5,858,101,824.434
1,457,33.0,865,101,831.015
1,457,33.5,872,102,845.915
1,457,34.0,878,102,852.617
1,457,34.5,885,103,867.675
1,457,35.0,892,103,874.399
1,457,35.5,899,103,881.053
1,457,36.0,906,104,896.448
1,457,36.5,913,104,903.316
1,457,37.0,920,105,918.766
1,457,37.5,926,105,925.652
1,457,38.0,933,105,932.466
1,457,38.5,940,106,948.251
1,457,39.0,947,106,955.181
1,457,39.5,954,107,971.212
1,457,40.0,961,107,978.258
1,457,40.5,967,107,984.303
1,457,41.0,973,108,999.83
1,458,1.0,13,12,1.552
1,458,1.5,28,18,4.81
1,458,2.0,42,22,8.917
1,458,2.5,57,26,14.129
1,458,3.0,71,29,19.757
1,458,3.5,86,32,26.213
1,458,4.0,101,35,33.496
1,458,4.5,115,37,40.514
1,458,5.0,130,39,48.09
1,458,5.5,144,41,56.22
1,458,6.0,159,43,64.883
1,458,6.5,173,45,74.119
1,458,7.0,188,47,83.895
1,458,7.5,202,49,94.214
1,458,8.0,217,51,105.09
1,458,8.5,232,53,116.523
1,458,9.0,246,54,126.202
1,458,9.5,261,56,138.593
1,458,10.0,275,57,148.944
1,458,10.5,290,59,162.296
1,458,11.0,303,60,172.427
1,458,11.5,317,62,186.273
1,458,12.0,330,63,197.479
1,458,12.5,344,64,209.011
1,458,13.0,358,65,220.754
1,458,13.5,372,67,236.295
1,458,14.0,385,68,248.664
1,458,14.5,399,69,261.371
1,458,15.0,413,70,274.282
1,458,15.5,427,72,291.524
1,458,16.0,441,73,305.123
1,458,16.5,454,74,318.896
1,458,17.0,468,75,333.025
1,458,17.5,482,76,347.412
1,458,18.0,496,77,361.996
1,458,18.5,509,78,376.873
1,458,19.0,523,79,392.041
1,458,19.5,537,80,407.497
1,458,20.0,551,81,423.119
1,458,20.5,565,82,439.016
1,458,21.0,578,83,455.305
1,458,21.5,592,84,471.741
1,458,22.0,606,85,488.439
1,458,22.5,620,86,505.394
1,458,23.0,634,87,522.671
1,458,23.5,647,88,540.129
1,458,24.0,661,89,557.971
1,458,24.5,675,90,575.987
1,458,25.0,689,91,594.237
1,458,25.5,702,92,612.797
1,458,26.0,716,93,631.582
1,458,26.5,730,94,650.668
1,458,27.0,744,95,669.977
1,458,27.5,758,95,682.397
1,458,28.0,771,96,702.166
1,458,28.5,785,97,722.145
1,458,29.0,799,98,742.412
1,458,29.5,813,99,762.879
1,458,30.0,827,100,783.63
1,458,30.5,833,100,790.105
1,458,31.0,840,101,804.661
1,458,31.5,847,101,811.255
1,458,32.0,854,101,817.876
1,458,32.5,861,102,832.596
1,458,33.0,868,102,839.243
1,458,33.5,875,103,854.208
1,458,34.0,882,103,860.976
1,458,34.5,889,103,867.675
1,458,35.0,895,104,882.888
1,458,35.5,902,104,889.607
1,458,36.0,909,105,905.068
1,458,36.5,916,105,912.002
1,458,37.0,923,105,918.766
1,458,37.5,930,106,934.467
1,458,38.0,937,106,941.347
1,458,38.5,944,107,957.197
1,458,39.0,951,107,964.192
1,458,39.5,957,107,971.212
1,458,40.0,964,108,987.401
1,458,40.5,970,108,993.502
1,458,41.0,977,108,999.83
1,459,1.0,13,12,1.552
1,459,1.5,28,18,4.81
1,459,2.0,42,22,8.917
1,459,2.5,57,26,14.129
1,459,3.0,72,29,19.757
1,459,3.5,86,32,26.213
1,459,4.0,101,35,33.496
1,459,4.5,115,37,40.514
1,459,5.0,130,40,49.323
1,459,5.5,145,42,57.591
1,459,6.0,159,44,66.392
1,459,6.5,174,46,75.767
1,459,7.0,189,48,85.68
1,459,7.5,203,50,96.137
1,459,8.0,218,51,105.09
1,459,8.5,232,53,116.523
1,459,9.0,247,55,128.54
1,459,9.5,262,56,138.593
1,459,10.0,276,58,151.557
1,459,10.5,291,59,162.296
1,459,11.0,304,61,175.301
1,459,11.5,318,62,186.273
1,459,12.0,332,63,197.479
1,459,12.5,345,65,212.277
1,459,13.0,359,66,224.15
1,459,13.5,373,67,236.295
1,459,14.0,387,68,248.664
1,459,14.5,401,70,265.159
1,459,15.0,415,71,278.2
1,459,15.5,428,72,291.524
1,459,16.0,442,73,305.123
1,459,16.5,456,74,318.896
1,459,17.0,470,76,337.465
1,459,17.5,484,77,351.983
1,459,18.0,497,78,366.697
1,459,18.5,511,79,381.705
1,459,19.0,525,80,397.004
1,459,19.5,539,81,412.591
1,459,20.0,553,82,428.343
1,459,20.5,567,83,444.369
1,459,21.0,580,84,460.791
1,459,21.5,594,85,477.357
1,459,22.0,608,86,494.185
1,459,22.5,622,87,511.271
1,459,23.0,636,88,528.679
1,459,23.5,650,89,546.267
1,459,24.0,664,90,564.241
1,459,24.5,677,91,582.387
1,459,25.0,691,92,600.767
1,459,25.5,705,93,619.457
1,459,26.0,719,94,638.373
1,459,26.5,733,94,650.668
1,459,27.0,747,95,669.977
1,459,27.5,760,96,689.581
1,459,28.0,774,97,709.481
1,459,28.5,788,98,729.59
1,459,29.0,802,99,749.987
1,459,29.5,816,100,770.584
1,459,30.0,830,100,783.63
1,459,30.5,836,101,798.006
1,459,31.0,843,101,804.661
1,459,31.5,850,102,819.287
1,459,32.0,857,102,825.974
1,459,32.5,864,103,840.759
1,459,33.0,871,103,847.47
1,459,33.5,878,103,854.208
1,459,34.0,885,104,869.335
1,459,34.5,892,104,876.099
1,459,35.0,899,105,891.378
1,459,35.5,906,105,898.16
1,459,36.0,913,105,905.068
1,459,36.5,919,106,920.688
1,459,37.0,926,106,927.516
1,459,37.5,933,107,943.283
1,459,38.0,940,107,950.227
1,459,38.5,947,107,957.197
1,459,39.0,954,108,973.203
1,459,39.5,961,108,980.289
1,459,40.0,968,109,996.543
1,459,40.5,974,109,1002.701
1,459,41.0,980,109,1009.088
1,460,1.0,13,13,1.682
1,460,1.5,28,18,4.81
1,460,2.0,43,23,9.322
1,460,2.5,57,26,14.129
1,460,3.0,72,29,19.757
1,460,3.5,87,32,26.213
1,460,4.0,101,35,33.496
1,460,4.5,116,38,41.609
1,460,5.0,131,40,49.323
1,460,5.5,145,42,57.591
1,460,6.0,160,44,66.392
1,460,6.5,175,46,75.767
1,460,7.0,189,48,85.68
1,460,7.5,204,50,96.137
1,460,8.0,219,52,107.151
1,460,8.5,233,53,116.523
1,460,9.0,248,55,128.54
1,460,9.5,263,57,141.068
1,460,10.0,277,58,151.557
1,460,10.5,292,60,165.047
1,460,11.0,305,61,175.301
1,460,11.5,319,62,186.273
1,460,12.0,333,64,200.613
1,460,12.5,347,65,212.277
1,460,13.0,361,66,224.15
1,460,13.5,374,68,239.822
1,460,14.0,388,69,252.321
1,460,14.5,402,70,265.159
1,460,15.0,416,71,278.2
1,460,15.5,430,73,295.573
1,460,16.0,444,74,309.303
